#points 40
#t[s] lat long ADCdruck ADCdruck_stddev temp temp_stdev temp_records
52947.5025 51.7219999999998 9.96259999999996 1645.525 6.04560790987508 18.116575 0.224971051192991 20.0
52947.7025 51.7219999999998 9.96259999999996 1659.3 6.3960925571906 18.1287 0.237659407555966 20.0
52947.9025 51.7219999999998 9.96259999999996 1666.65 5.54774729055416 17.9658294117647 0.154153360478663 17.0
52948.1025 51.7219999999998 9.96259999999996 1669.15 5.87601055137335 18.086285 0.195729387867372 20.0
52948.3025 51.7219999999998 9.96259999999996 1669.475 6.8810882133732 18.177165 0.352148780027644 20.0
52948.5025 51.7219999999998 9.96259999999996 1674.15 6.23518243517735 18.02571 0.169620001473809 20.0
52948.7025 51.7219999999998 9.96259999999996 1675.2 5.19230199429528 18.201395 0.180838633800581 20.0
52948.9025 51.7219999999998 9.96259999999996 1677.975 3.72483221106616 18.080235 0.210815121077604 20.0
52949.1025 51.7219999999998 9.96259999999996 1678.95 4.76418933290612 18.10446 0.203732087310712 20.0
52949.3025 51.7219999999998 9.96259999999996 1682.65 4.71990465998894 18.05448125 0.214038259485142 16.0
52949.5025 51.7219999999998 9.96259999999996 1691.975 5.54295724322527 18.013595 0.226335979188148 20.0
52949.7025 51.7219999999998 9.96259999999996 1701.175 9.77979422074662 18.0442411764706 0.194645512055264 17.0
52949.9025 51.7219999999998 9.96259999999996 1715.8 5.94642749895559 18.01966 0.230755052815478 20.0
52950.1025 51.7219999999998 9.96259999999996 1723.2 5.39073278873941 18.128695 0.208020346300469 20.0
52950.3025 51.7219999999998 9.96259999999996 1732.325 11.3322272744618 18.074165 0.240480922891996 20.0
52950.5025 51.7219999999998 9.96259999999996 1744.95 6.96760360524834 18.04995 0.211246009429349 20.0
52950.7025 51.7219999999998 9.96259999999996 1755.75 6.69981343025209 18.1098789473684 0.326283645700454 19.0
52950.9025 51.7219999999998 9.96259999999996 1770.75 6.49134038548174 17.995415 0.240712771316641 20.0
52951.1025 51.7219999999998 9.96259999999996 1777.225 4.92690318562309 18.00148 0.262665392848033 20.0
52951.3025 51.7219999999998 9.96259999999996 1783.575 6.14364509064256 17.99542 0.224956105940401 20.0
52951.5025 51.7219999999998 9.96259999999996 1789.475 4.44964886259689 17.96512 0.24260743104831 20.0
52951.7025 51.7219999999998 9.96259999999996 1793.225 7.53819441247814 18.0907578947368 0.274729046067606 19.0
52951.9025 51.7219999999998 9.96259999999996 1796.25 5.41179267896444 18.068115 0.185635062084129 20.0
52952.1025 51.7219999999998 9.96259999999996 1796.275 6.19672292422145 17.977235 0.173881569681853 20.0
52952.3025 51.7219999999998 9.96259999999996 1798.75 4.38035386698381 18.06811 0.197137078957602 20.0
52952.5025 51.7219999999998 9.96259999999996 1799.175 5.4721453745275 18.0716210526316 0.21283654607738 19.0
52952.7025 51.7219999999998 9.96259999999996 1799.475 5.16714379520414 18.2501736842105 0.464251596762897 19.0
52952.9025 51.7219999999998 9.96259999999996 1799.6 4.22965719652673 18.11657 0.197133391640998 20.0
52953.1025 51.7219999999998 9.96259999999996 1800.4 5.20480547185493 18.104455 0.277014442719063 20.0


53165.1025 51.7231118432292 9.96314393070137 1279.825 6.3043139991419 17.66837 1.14218586889346 20.0
53165.3025 51.7231118432292 9.96314393070137 1287.05 12.4337243012763 19.3881222222222 0.232798428678589 18.0
53165.5025 51.7231118432292 9.96314393070137 1292.8 4.67546789103534 19.5908705882353 0.12387159749012 17.0
53165.7025 51.7231118432292 9.96314393070137 1297.8 6.61135387044103 19.87952 0.169217947039098 20.0
53165.9025 51.7231118432292 9.96314393070137 1316.25 13.7254325979167 19.861345 0.221045781400777 20.0
53166.1025 51.7231118432292 9.96314393070137 1332.5 5.43139024560011 19.722005 0.204930547930407 20.0
53166.3025 51.7231118432292 9.96314393070137 1342.95 18.3261425291826 19.4736 0.311933710906584 20.0
53166.5025 51.7231118432292 9.96314393070137 1369.3 6.72755527662236 19.04951 0.237046902321027 20.0
53166.7025 51.7231118432292 9.96314393070137 1384.525 18.8904572469741 18.776895 0.221426668391332 20.0
53166.9025 51.7231118432292 9.96314393070137 1393.7 8.21340367933599 18.78145 0.299758617473979 16.0
53167.1025 51.7231118432292 9.96314393070137 1419.575 9.29754671942888 18.75873 0.238887059297198 20.0
53167.3025 51.7231118432292 9.96314393070137 1441.075 25.4581887611781 18.528525 0.196390989800324 20.0
53167.5025 51.7231118432292 9.96314393070137 1451.575 6.76715412855287 18.601215 0.269498892900911 20.0
53167.7025 51.7231118432292 9.96314393070137 1470.075 11.3850505049287 18.510355 0.211945956495202 20.0
53167.9025 51.7231118432292 9.96314393070137 1494.6 7.9711981533834 18.504295 0.249128744777841 20.0
53168.1025 51.7231118432292 9.96314393070137 1506.3 6.06300255650962 18.43766 0.277352548933289 20.0
53168.3025 51.7231118432292 9.96314393070137 1523.95 18.6587111023233 18.3222058823529 0.149504619132041 17.0
53168.5025 51.7231118432292 9.96314393070137 1544.95 6.84452335814182 18.334675 0.166467636118349 20.0
53168.7025 51.7231118432292 9.96314393070137 1560.1 16.2061716639103 18.3498125 0.147624180247639 16.0
53168.9025 51.7231118432292 9.96314393070137 1577.2 9.61821189201904 18.334675 0.157396270205982 20.0
53169.1025 51.7231118432292 9.96314393070137 1590.325 13.4357498860199 18.31043 0.211514919331722 20.0
53169.3025 51.7231118432292 9.96314393070137 1605.4 7.39526875778995 18.2370777777778 0.124317923779012 18.0
53169.5025 51.7231118432292 9.96314393070137 1628.2 9.15204895090583 18.292265 0.159832844793362 20.0
53169.7025 51.7231118432292 9.96314393070137 1654.025 15.4717282486368 18.23168 0.170927565360113 20.0
53169.9025 51.7231118432292 9.96314393070137 1665.675 5.99744737366403 18.2135 0.226266886662519 20.0
53170.1025 51.7231118432292 9.96314393070137 1673.15 19.7351843163314 18.1024444444444 0.129297994407793 18.0
53170.3025 51.7231118432292 9.96314393070137 1690.6 6.3316664473357 18.16503 0.144762599106051 20.0
53170.5025 51.7231118432292 9.96314393070137 1706.175 31.4935608498044 18.22563 0.200106939159594 20.0
53170.7025 51.7231118432292 9.96314393070137 1718.425 6.27649384610142 18.0661066666667 0.225016942966865 15.0
53170.9025 51.7231118432292 9.96314393070137 1730.625 6.87636350114025 18.03177 0.222979562067893 20.0
53171.1025 51.7231118432292 9.96314393070137 1741.95 8.85141231666921 18.056005 0.177549830962922 20.0
53171.3025 51.7231118432292 9.96314393070137 1743.7 5.66215506676176 18.080225 0.176720553063185 20.0
53171.5025 51.7231118432292 9.96314393070137 1746.7 11.8789730195783 18.146865 0.182147012807901 20.0
53171.7025 51.7231118432292 9.96314393070137 1750.85 7.89477675429333 18.10445 0.128647213339932 20.0
53171.9025 51.7231118432292 9.96314393070137 1766.15 6.35432923288872 18.056005 0.228190671314493 20.0
53172.1025 51.7231118432292 9.96314393070137 1784.15 8.27209163390722 18.0780052631579 0.233251620344344 19.0
53172.3025 51.7231118432292 9.96314393070137 1804.925 9.94833528789291 18.062055 0.17347088076998 20.0
53172.5025 51.7231118432292 9.96314393070137 1840.225 20.7358234705117 18.0257 0.126673743660861 15.0
53172.7025 51.7231118432292 9.96314393070137 1874.725 9.25199302854382 17.983305 0.188766054880436 20.0
53172.9025 51.7231118432292 9.96314393070137 1899.75 20.0271690460711 17.91667 0.206673747969602 20.0
53173.1025 51.7231118432292 9.96314393070137 1903.25 5.31389687515798 17.97726 0.193854376787979 20.0
53173.3025 51.7231118432292 9.96314393070137 1912.175 8.80592840080226 17.940895 0.193470430492927 20.0
53173.5025 51.7231118432292 9.96314393070137 1933.725 10.7144470225926 17.8548210526316 0.186779736811216 19.0
53173.7025 51.7231118432292 9.96314393070137 1949.725 5.67004188701485 17.783405 0.218744790738078 20.0
53173.9025 51.7231118432292 9.96314393070137 1956.275 16.2572868277422 17.60572 0.136122671146249 15.0
53174.1025 51.7231118432292 9.96314393070137 1955.125 5.41842920042331 17.70465 0.204433758220347 20.0
53174.3025 51.7231118432292 9.96314393070137 1960.225 32.8720911260649 17.662255 0.173886447070984 20.0
53174.5025 51.7231118432292 9.96314393070137 1967.1 7.99312204336518 17.6218666666667 0.145835769122265 15.0
53174.7025 51.7231118432292 9.96314393070137 1977.1 5.02394267485443 17.5411 0.22858059410219 20.0
53174.9025 51.7231118432292 9.96314393070137 1988.6 7.54585979199255 17.4658631578947 0.281574773112665 19.0
53175.1025 51.7231118432292 9.96314393070137 1994.2 5.98832196862106 17.32303 0.196843605687711 20.0
53175.3025 51.7231118432292 9.96314393070137 2001.475 13.9157958809585 17.2937 0.212626967641288 19.0
53175.5025 51.7231118432292 9.96314393070137 2025.075 8.87521126507326 17.207945 0.302802467749014 20.0
53175.7025 51.7231118432292 9.96314393070137 2034.125 11.050311081594 16.917205 0.30036911038739 20.0
53175.9025 51.7231118432292 9.96314393070137 2044.95 5.06433608674396 16.2769588235294 0.183615301357522 17.0
